,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price_m2,month,market_price_m2,status,buy_price
435,9435300051,2014-06-11,354000.0,3,1,940,10368,1,0,3,940,0,1965,1900,98052,47.6608,-122.133,367.5208333333333,06,809.6892889606569,buy,354000.0
436,1522600100,2014-06-04,760000.0,4,2,2730,36183,2,0,3,2730,0,1986,1900,98052,47.7036,-122.127,226.09070557996847,06,809.6892889606569,buy,760000.0
437,2944000170,2014-06-11,1010000.0,4,2,3760,29224,2,0,3,3760,0,1987,1900,98052,47.7203,-122.128,372.01067615658366,06,809.6892889606569,buy,1010000.0
438,1494300040,2014-06-24,437000.0,4,2,1890,8505,1,0,3,1290,600,1980,1900,98052,47.6796,-122.115,553.0708994708995,06,809.6892889606569,buy,437000.0
439,7732501000,2014-06-17,854000.0,4,2,3150,38865,1,0,3,2480,670,1986,1900,98052,47.7302,-122.106,236.5227325357005,06,809.6892889606569,buy,854000.0
440,2561360210,2014-06-03,562100.0,3,2,2090,12112,2,0,3,2090,0,1983,1900,98052,47.7015,-122.13,499.54131439894314,06,809.6892889606569,buy,562100.0
441,7200001756,2014-06-12,349950.0,3,1,1060,9525,1,0,3,1060,0,1966,1900,98052,47.6855,-122.111,395.4710551181102,06,809.6892889606569,buy,349950.0
442,1425059145,2014-06-16,455000.0,2,1,1310,12196,1,0,3,1310,0,1970,1900,98052,47.6487,-122.122,401.5759265332896,06,809.6892889606569,buy,455000.0
443,1266200120,2015-03-21,720000.0,2,1,1370,9460,1,0,3,1370,0,1950,1900,98004,47.6238,-122.191,819.2473572938688,03,1180.3872646631194,buy,720000.0
444,8861000235,2015-03-24,825000.0,4,2,2220,11925,1,0,3,1560,660,1953,1985,98004,47.6381,-122.205,744.6792452830189,03,1180.3872646631194,buy,825000.0
445,1898900100,2014-07-22,305000.0,4,2,2100,14773,2,0,3,2100,0,1998,1900,98023,47.3045,-122.391,222.23109727205036,07,335.6756756756757,buy,305000.0
446,1789900080,2014-07-22,209950.0,3,1,1570,15570,1,0,3,1570,0,1981,1900,98023,47.3207,-122.362,145.14462427745664,07,335.6756756756757,buy,209950.0
447,1789900065,2014-07-09,215000.0,3,1,1770,29004,1,0,3,1770,0,1959,1900,98023,47.3204,-122.364,79.79106330161358,07,335.6756756756757,buy,215000.0
448,5153200486,2014-07-15,185000.0,5,1,1990,27810,1,0,3,1990,0,1955,1900,98023,47.3325,-122.35,71.6051779935275,07,335.6756756756757,buy,185000.0
449,1788900230,2014-07-22,86500.0,3,1,840,9480,1,0,3,840,0,1960,1900,98023,47.3277,-122.341,98.21582278481013,07,335.6756756756757,buy,86500.0
450,1788800080,2014-07-30,184900.0,3,1,1040,10080,1,0,3,1040,0,1959,1900,98023,47.329,-122.343,197.4467857142857,07,335.6756756756757,buy,184900.0
451,5153200506,2014-07-31,217000.0,3,1,1000,12000,1,0,3,1000,0,1959,1900,98023,47.3321,-122.346,194.649,07,335.6756756756757,buy,217000.0
452,3797000330,2014-06-23,471001.0,3,1,1800,6000,1,0,5,900,900,1905,1900,98103,47.6867,-122.349,844.975794,06,1568.8446858908342,buy,471001.0
453,9266701085,2014-06-03,409950.0,2,1,1370,5125,1,0,5,1370,0,1944,1900,98103,47.6926,-122.346,861.0149853658536,06,1568.8446858908342,buy,409950.0
454,7853220740,2015-04-07,575000.0,4,2,2890,9775,2,0,3,2890,0,2004,1900,98065,47.5339,-121.854,633.1764705882352,04,1062.756367011179,buy,575000.0
455,7853301570,2015-04-30,685000.0,4,2,3550,10968,2,0,3,3550,0,2006,1900,98065,47.5431,-121.886,672.2592997811817,04,1062.756367011179,buy,685000.0
456,7853220120,2015-04-16,610000.0,4,2,2950,9010,2,0,3,2950,0,2004,1900,98065,47.531,-121.86,728.7502774694783,04,1062.756367011179,buy,610000.0
457,7852160170,2015-04-22,1210000.0,4,3,4980,18069,2,0,3,4980,0,2006,1900,98065,47.5348,-121.856,720.816868670098,04,1062.756367011179,buy,1210000.0
458,7852140170,2015-04-21,695000.0,4,2,2830,14538,2,0,3,2830,0,2003,1900,98065,47.5405,-121.882,514.581097812629,04,1062.756367011179,buy,695000.0
459,9545240070,2015-04-28,660500.0,4,2,2010,9603,1,0,3,1440,570,1986,1900,98027,47.5343,-122.054,740.3542642924086,04,1311.7134416543574,buy,660500.0
460,5561300480,2015-04-08,600000.0,7,2,3170,36384,2,0,3,3170,0,1969,1900,98027,47.4654,-122.003,177.5065963060686,04,1311.7134416543574,buy,600000.0
461,2824069142,2015-04-09,510000.0,3,2,1420,11325,1,0,3,1420,0,1980,1900,98027,47.5356,-122.046,484.7364238410596,04,1311.7134416543574,buy,510000.0
462,9545250110,2015-04-14,750000.0,3,2,2560,9182,2,0,3,2560,0,1993,1900,98027,47.5361,-122.051,879.2202134611194,04,1311.7134416543574,buy,750000.0
463,5561000600,2015-04-10,525000.0,3,2,2190,34528,2,0,3,2190,0,1994,1900,98027,47.4594,-121.986,163.6671686746988,04,1311.7134416543574,buy,525000.0
464,2724069010,2015-04-30,305000.0,2,1,960,8276,1,0,3,960,0,1939,1900,98027,47.5322,-122.033,396.69163847269215,04,1311.7134416543574,buy,305000.0
465,4123400310,2015-04-09,559500.0,4,1,1650,7088,1,0,3,1650,0,1973,1900,98027,47.5688,-122.087,849.6695823927765,04,1311.7134416543574,buy,559500.0
466,5710600620,2015-04-29,575000.0,3,2,1990,9600,1,0,3,1530,460,1978,1900,98027,47.532,-122.05,644.71875,04,1311.7134416543574,buy,575000.0
467,2423069164,2015-04-10,500000.0,3,2,1990,65340,2,0,3,1990,0,1986,1900,98027,47.4726,-121.99,82.36914600550965,04,1311.7134416543574,buy,500000.0
468,7524950540,2015-04-03,800000.0,4,2,2120,9921,2,0,3,2120,0,1981,1900,98027,47.5593,-122.082,867.9770184457212,04,1311.7134416543574,buy,800000.0
469,3324079092,2015-04-27,361000.0,2,2,1320,48787,1,0,3,1320,0,2004,1900,98027,47.5157,-121.924,79.64834894541578,04,1311.7134416543574,buy,361000.0
470,3024079096,2015-04-14,510000.0,4,2,2600,118666,1,0,3,1400,1200,1981,1900,98027,47.54,-121.97,46.26127113073669,04,1311.7134416543574,buy,510000.0
471,5423030040,2015-04-06,685000.0,3,2,2520,10175,1,0,3,1630,890,1979,1900,98027,47.5652,-122.089,724.6525798525798,04,1311.7134416543574,buy,685000.0
472,3905081070,2014-05-21,535800.0,4,2,1900,5790,2,0,3,1900,0,1994,1900,98029,47.5691,-121.996,996.0882901554403,05,1437.5287069395906,buy,535800.0
473,3905000200,2014-05-09,604000.0,4,2,2260,7753,2,0,3,2260,0,1989,1900,98029,47.5752,-121.995,838.5729395072875,05,1437.5287069395906,buy,604000.0
474,3904921100,2015-05-12,674725.0,4,2,2700,10160,2,0,3,2700,0,1988,1900,98029,47.5685,-122.012,714.8366043307086,05,1437.5287069395906,buy,674725.0
475,3905000540,2014-05-15,620000.0,4,2,2680,9185,2,0,3,2680,0,1989,1900,98029,47.5738,-121.992,726.5846488840501,05,1437.5287069395906,buy,620000.0
476,1024069009,2014-05-02,675000.0,5,2,2820,67518,2,0,3,2820,0,1979,1900,98029,47.5794,-122.025,107.61130365235937,05,1437.5287069395906,buy,675000.0
477,3904910610,2015-05-06,700000.0,4,2,2490,7694,2,0,3,2490,0,1987,1900,98029,47.567,-122.016,979.308552118534,05,1437.5287069395906,buy,700000.0
478,6446200050,2015-05-04,540000.0,3,1,2590,25992,1,0,3,1970,620,1968,1900,98029,47.5521,-122.03,223.62880886426592,05,1437.5287069395906,buy,540000.0
479,1424069069,2014-05-22,1150000.0,6,4,6040,219542,2,0,3,4100,1940,1996,1900,98029,47.5622,-122.003,56.38374434049066,05,1437.5287069395906,buy,1150000.0
480,3905090080,2014-05-30,642000.0,4,2,2560,8780,2,0,3,2560,0,1992,1900,98029,47.5717,-121.991,787.0715261958998,05,1437.5287069395906,buy,642000.0
481,452002005,2015-01-21,452000.0,2,1,980,5000,1,0,3,980,0,1904,1900,98107,47.6744,-122.369,973.0656,01,3864.0,buy,452000.0
482,2767601085,2015-01-26,733000.0,6,2,2730,5000,1,0,3,1780,950,1962,1900,98107,47.6751,-122.38,1578.0023999999999,01,3864.0,buy,733000.0
483,1982200790,2015-01-27,550000.0,3,2,1490,3880,1,0,3,1490,0,1959,1900,98107,47.662,-122.363,1525.8247422680413,01,3864.0,buy,550000.0
484,2769600305,2015-01-15,715000.0,6,2,3400,5000,2,0,3,2860,540,1977,1900,98107,47.6728,-122.362,1539.2519999999997,01,3864.0,buy,715000.0
485,921049315,2014-08-13,199000.0,3,1,1320,17390,1,0,4,1320,0,1956,1900,98003,47.3257,-122.296,123.17630822311673,08,333.54236842105263,buy,199000.0
486,7978800621,2014-08-11,229000.0,3,1,1370,56628,1,0,3,1370,0,1942,1900,98003,47.3058,-122.306,43.52892561983471,08,326.7403486924035,buy,229000.0
487,3275330120,2014-08-14,309900.0,3,2,2020,26670,2,0,3,2020,0,1987,1900,98003,47.2597,-122.31,125.07550056242968,08,326.7403486924035,buy,309900.0
488,7153400010,2014-08-12,190500.0,3,2,1390,10155,1,0,3,1130,260,1980,1900,98003,47.2575,-122.305,201.92437223042833,08,326.7403486924035,buy,190500.0
489,8820903380,2014-07-28,452000.0,6,2,2660,13579,2,0,3,2660,0,1937,1990,98125,47.7142,-122.286,358.29796008542604,07,664.7828855214568,buy,452000.0
490,3834000805,2014-07-10,350000.0,4,1,1170,8147,1,0,3,1170,0,1959,1900,98125,47.7281,-122.289,462.4278875659752,07,664.7828855214568,buy,350000.0
491,7663700792,2014-07-24,228000.0,2,1,1060,6100,1,0,3,1060,0,1951,1900,98125,47.7317,-122.296,402.3265573770492,07,664.7828855214568,buy,228000.0
492,3992700130,2014-07-08,267000.0,3,1,1400,8100,1,0,3,1400,0,1944,1900,98125,47.7124,-122.289,354.81333333333333,07,664.7828855214568,buy,267000.0
493,6855700080,2014-07-14,294950.0,3,1,1240,8840,1,0,3,1240,0,1952,1900,98125,47.7277,-122.308,359.145,07,664.7828855214568,buy,294950.0
494,3834000520,2014-07-30,275000.0,3,1,1250,7654,1,0,3,1000,250,1952,1900,98125,47.7289,-122.291,386.73896002090413,07,664.7828855214568,buy,275000.0
495,6632300122,2014-07-14,364500.0,3,1,1060,9506,1,0,3,1060,0,1959,1900,98125,47.7317,-122.31,412.73700820534395,07,664.7828855214568,buy,364500.0
496,7445000105,2014-05-22,373500.0,2,1,800,3330,1,0,3,800,0,1918,1900,98107,47.6566,-122.358,1207.3135135135133,05,2931.3797170315,buy,373500.0
497,2769601250,2015-05-12,550000.0,2,1,1420,3100,1,0,3,820,600,1924,1900,98107,47.6737,-122.365,1909.741935483871,05,2931.3797170315,buy,550000.0
498,9307300100,2014-05-19,485000.0,3,1,1500,4100,1,0,3,1370,130,1926,1900,98107,47.6689,-122.367,1273.3024390243902,05,2931.3797170315,buy,485000.0
499,475000975,2014-05-22,492000.0,4,2,1640,5000,2,0,3,1640,0,1907,1983,98107,47.6662,-122.365,1059.1776,05,2931.3797170315,buy,492000.0
500,7445000115,2014-05-27,725000.0,3,1,2500,4774,1,0,3,1450,1050,1940,1900,98107,47.6567,-122.358,1634.6669459572684,05,2931.3797170315,buy,725000.0
501,455000395,2014-05-23,606000.0,3,1,1500,3920,1,0,3,1000,500,1947,1900,98107,47.6718,-122.359,1664.0265306122449,05,2931.3797170315,buy,606000.0
502,5566100060,2014-07-18,490000.0,3,1,1720,12540,1,0,4,1720,0,1956,1900,98006,47.5699,-122.177,420.60287081339715,07,609.3952616029355,buy,490000.0
503,2205700405,2014-07-08,479000.0,3,1,1340,13750,1,0,4,1340,0,1955,1900,98006,47.5771,-122.151,374.9786181818182,07,609.3952616029355,buy,479000.0
504,7856640170,2014-07-08,789900.0,3,2,3420,25150,1,0,4,1750,1670,1987,1900,98006,47.5706,-122.152,338.0709184890656,07,609.3952616029355,buy,789900.0
505,6071000030,2014-07-22,610000.0,5,2,2930,31411,1,0,4,1520,1410,1975,1900,98006,47.5576,-122.186,209.0363248543504,07,609.3952616029355,buy,610000.0
506,2202500025,2014-07-21,550000.0,4,1,2420,15520,2,0,4,2420,0,1945,1900,98006,47.5744,-122.137,381.4561855670103,07,609.3952616029355,buy,550000.0
507,7932000041,2015-05-12,602500.0,2,2,3090,47044,1,0,4,2250,840,1979,1900,98058,47.4291,-122.177,137.85626222260012,05,297.6186905246035,buy,602500.0
508,1402000070,2014-05-20,390000.0,4,2,1770,33132,1,0,4,1190,580,1965,1900,98058,47.4413,-122.151,126.70409272002898,05,297.6186905246035,buy,390000.0
509,7932000078,2014-05-07,310000.0,3,1,2070,37904,1,0,4,1420,650,1973,1900,98058,47.425,-122.186,88.03398058252426,05,297.6186905246035,buy,310000.0
510,3323059027,2014-05-28,326000.0,3,2,1720,28000,1,0,4,1720,0,1958,1900,98058,47.4375,-122.176,125.32371428571429,05,297.6186905246035,buy,326000.0
511,1926049210,2015-04-22,372500.0,2,1,880,10950,1,0,4,880,0,1944,1900,98133,47.7332,-122.352,366.17260273972596,04,528.801987788331,buy,372500.0
512,2205500575,2015-02-09,390000.0,3,1,1200,10800,1,0,4,1200,0,1955,1900,98006,47.5771,-122.144,388.7,02,631.91264529764,buy,390000.0
513,2203500570,2015-02-17,437000.0,4,1,1700,10642,1,0,4,850,850,1954,1900,98006,47.5674,-122.142,442.0097725991355,02,631.91264529764,buy,437000.0
514,809001525,2014-06-25,890000.0,4,1,2550,4000,2,0,3,2370,180,1905,1900,98109,47.6354,-122.353,2394.99,06,3848.5306019417476,buy,890000.0
515,6819100122,2014-06-05,546000.0,2,1,970,3400,1,0,3,970,0,1924,1900,98109,47.6444,-122.357,1728.5717647058823,06,3848.5306019417476,buy,546000.0
516,3224079105,2014-08-06,430000.0,2,2,2420,60984,2,0,3,2420,0,2007,1900,98027,47.5262,-121.943,75.89728453364818,08,844.7506103941403,buy,430000.0
517,5706200060,2014-08-18,399950.0,3,1,1020,18050,1,0,3,1020,0,1969,1900,98027,47.5254,-122.043,238.50757894736842,08,844.7506103941403,buy,399950.0
518,1023079147,2014-08-20,652500.0,4,2,2220,130244,2,0,3,2220,0,1989,1900,98027,47.4989,-121.9,53.92578544884985,08,844.7506103941403,buy,652500.0
519,323069120,2014-08-27,780000.0,4,2,3640,231739,1,0,3,3640,0,1999,1900,98027,47.5078,-122.018,36.230069172646814,08,844.7506103941403,buy,780000.0
520,5561400440,2014-08-27,465000.0,4,2,3030,47958,1,0,3,1660,1370,1980,1900,98027,47.4598,-122.004,104.36757162517202,08,844.7506103941403,buy,465000.0
521,2523069172,2014-08-04,616500.0,3,2,3580,118047,1,0,3,3240,340,1992,1900,98027,47.4453,-121.98,56.21494828331088,08,844.7506103941403,buy,616500.0
522,1523069096,2014-08-11,459900.0,3,1,2340,51836,1,0,3,1510,830,1978,1900,98027,47.4846,-122.035,95.50049386526737,08,844.7506103941403,buy,459900.0
523,8645900080,2014-08-27,427000.0,3,2,1720,128066,1,0,3,1720,0,1994,1900,98027,47.4487,-121.981,35.889525713304074,08,844.7506103941403,buy,427000.0
524,2354300845,2014-08-04,210000.0,3,1,1020,6000,1,0,3,1020,0,1900,1900,98027,47.5281,-122.031,376.74,08,844.7506103941403,buy,210000.0
525,2423069039,2014-08-06,650000.0,3,2,2500,51836,1,0,3,1510,990,2013,1900,98027,47.4694,-121.989,134.97569256887107,08,844.7506103941403,buy,650000.0
526,1994200024,2014-11-04,511000.0,3,1,1430,3455,1,0,3,980,450,1947,1900,98103,47.6873,-122.336,1592.0127351664255,11,2873.2410769580024,buy,511000.0
527,1529300435,2014-11-20,440000.0,3,1,1610,5500,1,0,3,1610,0,1903,1973,98103,47.698,-122.351,861.12,11,2873.2410769580024,buy,440000.0
528,3126049094,2014-11-12,392450.0,4,2,2195,2681,1,0,3,1060,1135,1912,1900,98103,47.6965,-122.342,1575.6552778813875,11,2873.2410769580024,buy,392450.0
529,2402100205,2014-11-19,412133.0,2,1,920,4400,1,0,3,920,0,1948,1900,98103,47.6903,-122.332,1008.2271845454545,11,2873.2410769580024,buy,412133.0
530,1931300955,2014-11-26,525000.0,1,1,830,3200,1,0,3,830,0,1924,1900,98103,47.6557,-122.348,1765.96875,11,2873.2410769580024,buy,525000.0
531,4083304700,2014-11-25,488000.0,3,1,1600,3200,1,0,3,1600,0,1909,1900,98103,47.653,-122.331,1641.51,11,2873.2410769580024,buy,488000.0
532,4083301950,2014-11-20,580000.0,2,1,1040,3200,1,0,3,1040,0,1926,1900,98103,47.6558,-122.334,1950.975,11,2873.2410769580024,buy,580000.0
533,4146800050,2014-11-26,563000.0,3,2,1580,5289,1,0,3,870,710,1940,1900,98103,47.6881,-122.342,1145.7992058990358,11,2873.2410769580024,buy,563000.0
534,6430500191,2014-11-06,315000.0,1,1,700,3876,1,0,3,700,0,1910,1900,98103,47.6886,-122.352,874.7832817337461,11,2873.2410769580024,buy,315000.0
535,9468200175,2014-11-14,635500.0,3,2,1660,3600,1,0,3,1000,660,1939,2006,98103,47.6789,-122.351,1900.145,11,2873.2410769580024,buy,635500.0
536,625049286,2014-08-15,640000.0,3,1,1530,4944,1,0,3,1530,0,1950,1900,98103,47.6857,-122.341,1393.3980582524273,08,2433.351063829787,buy,640000.0
537,9550200310,2014-08-11,495000.0,2,1,970,4284,1,0,3,970,0,1905,1900,98103,47.6667,-122.333,1243.7394957983192,08,2433.351063829787,buy,495000.0
538,9521100106,2014-08-26,440000.0,4,1,1780,4000,1,0,3,1780,0,1922,1900,98103,47.6624,-122.354,1184.04,08,2433.351063829787,buy,440000.0
539,9550200265,2014-08-18,625000.0,3,1,1240,4080,1,0,3,1240,0,1925,1900,98103,47.667,-122.333,1648.8970588235295,08,2433.351063829787,buy,625000.0
540,9129100040,2014-08-25,1000000.0,4,3,3320,8587,3,0,3,2950,370,2008,1900,98103,47.691,-122.337,1253.5227669733317,08,2433.351063829787,buy,1000000.0
541,3626039279,2014-08-05,395000.0,2,1,960,6700,1,0,3,960,0,1951,1900,98103,47.6955,-122.357,634.5940298507463,08,2433.351063829787,buy,395000.0
542,9266701115,2014-08-08,488000.0,2,1,1000,5125,1,0,3,1000,0,1942,1968,98103,47.6926,-122.347,1024.9428292682926,08,2433.351063829787,buy,488000.0
543,1930300915,2014-08-20,525000.0,3,1,1240,4800,1,0,3,800,440,1951,1900,98103,47.6563,-122.353,1177.3125,08,2433.351063829787,buy,525000.0
544,2508000020,2014-08-19,250000.0,2,1,750,6350,1,0,3,750,0,1920,1900,98103,47.6938,-122.356,423.7795275590551,08,2433.351063829787,buy,250000.0
545,1324300398,2015-04-09,560000.0,3,1,1110,5000,1,0,3,1110,0,1947,1900,98107,47.655,-122.359,1205.568,04,3758.7260168841135,buy,560000.0
546,9287801150,2015-04-23,600000.0,3,1,1040,5000,1,0,3,1040,0,1912,1900,98107,47.6754,-122.359,1291.68,04,3758.7260168841135,buy,600000.0
547,2767603026,2015-04-15,425000.0,2,1,540,2500,1,0,3,540,0,1905,1900,98107,47.6729,-122.383,1829.88,04,3758.7260168841135,buy,425000.0
548,7986401205,2015-04-25,530000.0,2,1,760,3000,1,0,3,760,0,1922,1900,98107,47.6633,-122.357,1901.64,04,3758.7260168841135,buy,530000.0
549,2769600480,2015-04-30,600000.0,2,2,1270,5000,1,0,3,1270,0,1944,1900,98107,47.6729,-122.363,1291.68,04,3758.7260168841135,buy,600000.0
550,452002135,2015-04-22,1070000.0,4,2,2740,5000,2,0,3,2740,0,2012,1900,98107,47.674,-122.371,2303.496,04,3758.7260168841135,buy,1070000.0
551,6072600200,2015-04-17,470500.0,5,2,2500,9248,1,0,3,1300,1200,1966,1900,98006,47.5415,-122.18,547.6278114186852,04,861.3773064436323,buy,470500.0
552,713500020,2015-04-21,1387000.0,4,4,4490,24767,2,0,3,3800,690,1998,1900,98006,47.5544,-122.147,602.8048613073848,04,861.3773064436323,buy,1387000.0
553,2024059110,2015-04-20,925000.0,3,3,4110,20900,2,0,3,2630,1480,2002,1900,98006,47.5506,-122.187,476.39712918660285,04,861.3773064436323,buy,925000.0
554,4139910160,2015-04-01,1600000.0,5,3,4320,32840,2,0,3,4320,0,1990,1900,98006,47.5461,-122.122,524.4336175395858,04,861.3773064436323,buy,1600000.0
555,7920100045,2014-05-16,350000.0,1,1,700,5100,1,0,3,700,0,1942,1900,98115,47.679,-122.3,738.7058823529412,05,1213.2305084745763,buy,350000.0
556,5101405274,2014-05-29,389000.0,2,1,910,7000,1,0,3,910,0,1952,1900,98115,47.6999,-122.305,598.1708571428571,05,1213.2305084745763,buy,389000.0
557,5100401414,2014-05-02,490000.0,2,1,880,6380,1,0,3,880,0,1938,1994,98115,47.6924,-122.322,826.7021943573668,05,1213.2305084745763,buy,490000.0
558,5101400862,2014-05-12,499950.0,3,1,980,6380,1,0,3,760,220,1941,1900,98115,47.692,-122.308,843.4893103448276,05,1213.2305084745763,buy,499950.0
559,5101400871,2015-05-24,445500.0,2,1,1390,6670,1,0,3,720,670,1941,1900,98115,47.6914,-122.308,718.9448275862069,05,1213.2305084745763,buy,445500.0
560,3265300410,2015-05-06,370000.0,3,1,2150,8480,1,0,3,1610,540,1951,1900,98115,47.6996,-122.308,469.65566037735846,05,1213.2305084745763,buy,370000.0
561,9553200052,2014-05-06,345000.0,3,1,1110,6250,1,0,3,1110,0,1956,1900,98115,47.6977,-122.292,594.1728,05,1213.2305084745763,buy,345000.0
562,1566100595,2014-05-14,300000.0,3,1,1260,8280,1,0,3,1260,0,1946,1900,98115,47.7,-122.299,390.0,05,1213.2305084745763,buy,300000.0
563,3188100065,2014-05-27,405000.0,2,1,910,6490,1,0,3,910,0,1942,1900,98115,47.6892,-122.306,671.713405238829,05,1213.2305084745763,buy,405000.0
564,5100400315,2014-05-23,379000.0,2,1,800,6380,1,0,3,800,0,1940,1900,98115,47.691,-122.309,639.4288401253917,05,1213.2305084745763,buy,379000.0
565,8024202520,2014-05-09,445000.0,2,2,1150,6634,1,0,3,860,290,1940,1900,98115,47.7001,-122.309,722.0349713596623,05,1213.2305084745763,buy,445000.0
566,6388930390,2014-11-20,650000.0,5,3,3960,25245,2,0,3,2500,1460,1996,1900,98056,47.525,-122.172,277.14795008912654,11,424.8228426395939,buy,650000.0
567,9476200035,2014-11-20,190000.0,2,1,880,6900,1,0,3,880,0,1943,1900,98056,47.4903,-122.191,296.4,11,424.8228426395939,buy,190000.0
568,8948500065,2014-11-24,210000.0,2,1,970,8874,1,0,3,970,0,1968,1900,98056,47.4943,-122.178,254.7261663286004,11,424.8228426395939,buy,210000.0
569,5029450100,2014-08-12,190000.0,2,1,1400,9031,1,0,3,960,440,1982,1900,98023,47.2915,-122.368,226.45997121027568,08,328.78961729323305,buy,190000.0
570,7956200220,2014-08-11,169500.0,3,1,1060,10023,1,0,3,1060,0,1962,1900,98023,47.2869,-122.36,182.03112840466926,08,328.78961729323305,buy,169500.0
571,2320069083,2014-11-25,283000.0,3,2,1820,15068,2,0,3,1520,300,1920,2014,98022,47.2103,-121.999,202.1643217414388,11,314.1155265642434,buy,283000.0
572,1220069035,2014-11-20,438950.0,4,2,2470,385506,2,0,3,2470,0,1991,1900,98022,47.2396,-121.993,12.256249708175748,11,314.1155265642434,buy,438950.0
573,3420069060,2014-11-07,790000.0,3,2,2640,432036,1,0,3,2640,0,1996,1900,98022,47.1795,-122.036,19.682526456128656,11,314.1155265642434,buy,790000.0
574,4048400185,2014-10-22,352000.0,2,0,760,33801,1,0,4,760,0,1931,1900,98059,47.4703,-122.076,112.09514511404988,10,308.09302325581393,buy,352000.0
575,7229900005,2014-10-10,350000.0,3,1,1860,17640,1,0,4,1860,0,1966,1900,98059,47.484,-122.111,213.57142857142858,10,308.09302325581393,buy,350000.0
576,723049156,2014-05-23,149000.0,3,1,1700,8645,1,0,3,1700,0,1955,1900,98146,47.4899,-122.337,185.5218045112782,05,436.3278858823529,buy,149000.0
577,8151600142,2015-05-12,319950.0,5,1,1710,11900,1,0,3,1070,640,1958,1900,98146,47.506,-122.365,289.4068739495798,05,436.3278858823529,buy,319950.0
578,623049094,2014-05-16,180000.0,3,1,1000,18513,1,0,3,1000,0,1940,1900,98146,47.5118,-122.348,104.657267865824,05,436.3278858823529,buy,180000.0
579,723049530,2015-05-05,126500.0,3,1,1130,12212,1,0,3,1130,0,1942,1900,98146,47.4952,-122.34,111.5006550933508,05,436.3278858823529,buy,126500.0
580,7520000020,2014-05-23,244000.0,4,1,1450,8960,1,0,3,1450,0,1943,1900,98146,47.4972,-122.348,293.1267857142857,05,436.3278858823529,buy,244000.0
581,9206200110,2015-03-10,386900.0,3,1,1330,10500,1,0,3,960,370,1963,1900,98034,47.7204,-122.196,396.6277714285714,03,677.4574444795796,buy,386900.0
582,3026059085,2015-03-17,1290000.0,5,3,4090,290980,1,0,3,2920,1170,2002,1900,98034,47.7161,-122.219,47.71998075469104,03,677.4574444795796,buy,1290000.0
583,2570300130,2015-03-17,414999.0,4,2,2150,10098,1,0,3,1090,1060,1963,1900,98034,47.7166,-122.201,442.3697005347593,03,677.4574444795796,buy,414999.0
584,3756500610,2015-03-24,355500.0,3,1,1120,10032,1,0,3,1120,0,1962,1900,98034,47.7182,-122.194,381.4395933014354,03,677.4574444795796,buy,355500.0
585,3288301030,2015-03-19,623000.0,3,2,2390,21804,1,0,3,1450,940,1973,1900,98034,47.7339,-122.183,307.55696202531647,03,677.4574444795796,buy,623000.0
586,5145100310,2015-03-07,305000.0,3,1,910,8008,1,0,3,910,0,1971,1900,98034,47.726,-122.22,409.96753246753246,03,677.4574444795796,buy,305000.0
587,1112700060,2015-03-11,399900.0,3,1,1260,12750,1,0,3,1260,0,1979,1900,98034,47.7289,-122.233,337.60969411764705,03,677.4574444795796,buy,399900.0
588,3876310860,2015-03-30,350000.0,4,1,2310,9002,1,0,3,1780,530,1970,1900,98034,47.731,-122.166,418.50699844479004,03,677.4574444795796,buy,350000.0
589,2426049154,2015-03-05,412500.0,3,1,1660,10716,1,0,3,1100,560,1988,1900,98034,47.7326,-122.234,414.3477043673012,03,677.4574444795796,buy,412500.0
590,3840700205,2015-03-19,414500.0,3,1,1350,9450,1,0,3,1350,0,1979,1900,98034,47.7186,-122.236,472.1352380952381,03,677.4574444795796,buy,414500.0
591,333100209,2015-03-18,690000.0,3,1,2330,16300,2,0,3,2330,0,1964,1900,98034,47.7037,-122.24,455.6539877300614,03,677.4574444795796,buy,690000.0
592,7215720160,2015-03-04,900000.0,3,2,3400,16603,2,0,3,3400,0,2000,1900,98075,47.6012,-122.023,583.4849123652352,03,1169.4247822850648,buy,900000.0
593,7300200550,2015-03-19,659000.0,4,2,2610,24931,2,0,3,2610,0,1983,1900,98075,47.5771,-122.05,284.52432714291444,03,1169.4247822850648,buy,659000.0
594,3295610350,2015-03-23,850000.0,5,2,3430,15119,2,0,3,3430,0,1998,1900,98075,47.5678,-122.032,605.159071367154,03,1169.4247822850648,buy,850000.0
595,224069084,2015-03-25,475000.0,3,1,1250,150117,1,0,3,1250,0,1975,1900,98075,47.5956,-122.009,34.059433641759426,03,1169.4247822850648,buy,475000.0
596,1024069159,2015-03-13,526000.0,3,1,1780,37801,1,0,3,1300,480,1977,1900,98075,47.5858,-122.015,149.78079944975002,03,1169.4247822850648,buy,526000.0
597,8644210470,2015-03-18,845000.0,4,3,3350,19487,1,0,3,2460,890,1992,1900,98075,47.5796,-121.998,466.7511674449633,03,1169.4247822850648,buy,845000.0
598,9510920040,2015-03-05,780000.0,3,2,2940,15875,2,0,3,2940,0,1994,1900,98075,47.5947,-122.016,528.8768503937008,03,1169.4247822850648,buy,780000.0
